"rt" "key_press" "correct_response" "correct" "condition" "stim_color" "stim_word" "session" "subj" "stim" "rtoutlier"
543 82 82 "TRUE" "incongruent" "red" "green" "1" 4 "S" NA
477 82 82 "TRUE" "congruent" "red" "red" "1" 4 "S" NA
678 66 66 "TRUE" "incongruent" "blue" "red" "1" 4 "S" NA
422 66 66 "TRUE" "incongruent" "blue" "red" "1" 4 "S" NA
541 82 82 "TRUE" "incongruent" "red" "green" "1" 4 "S" NA
668 71 71 "TRUE" "congruent" "green" "green" "1" 4 "S" NA
635 71 71 "TRUE" "incongruent" "green" "red" "1" 4 "S" NA
487 71 71 "TRUE" "incongruent" "green" "blue" "1" 4 "S" NA
431 71 71 "TRUE" "congruent" "green" "green" "1" 4 "S" NA
589 71 71 "TRUE" "incongruent" "green" "blue" "1" 4 "S" NA
768 71 71 "TRUE" "congruent" "green" "green" "1" 4 "S" NA
701 66 66 "TRUE" "incongruent" "blue" "red" "1" 4 "S" NA
617 82 82 "TRUE" "incongruent" "red" "blue" "1" 4 "S" NA
612 71 71 "TRUE" "incongruent" "green" "red" "1" 4 "S" NA
728 71 71 "TRUE" "incongruent" "green" "red" "1" 4 "S" NA
459 71 71 "TRUE" "congruent" "green" "green" "1" 4 "S" NA
687 82 82 "TRUE" "incongruent" "red" "green" "2" 4 "A" NA
647 71 71 "TRUE" "incongruent" "green" "red" "2" 4 "A" NA
492 71 71 "TRUE" "incongruent" "green" "red" "2" 4 "A" NA
810 82 82 "TRUE" "incongruent" "red" "green" "2" 4 "A" NA
575 66 71 "FALSE" "incongruent" "green" "red" "2" 4 "A" NA
462 71 71 "TRUE" "incongruent" "green" "red" "2" 4 "A" NA
841 66 66 "TRUE" "incongruent" "blue" "red" "2" 4 "A" NA
487 82 82 "TRUE" "congruent" "red" "red" "2" 4 "A" NA
558 82 82 "TRUE" "incongruent" "red" "blue" "2" 4 "A" NA
852 71 71 "TRUE" "congruent" "green" "green" "2" 4 "A" NA
561 66 66 "TRUE" "congruent" "blue" "blue" "2" 4 "A" NA
551 71 71 "TRUE" "congruent" "green" "green" "2" 4 "A" NA
565 82 82 "TRUE" "incongruent" "red" "blue" "2" 4 "A" NA
489 82 82 "TRUE" "congruent" "red" "red" "2" 4 "A" NA
555 71 71 "TRUE" "congruent" "green" "green" "2" 4 "A" NA
468 71 71 "TRUE" "incongruent" "green" "blue" "2" 4 "A" NA
569 66 66 "TRUE" "congruent" "blue" "blue" "2" 4 "A" NA
711 66 66 "TRUE" "incongruent" "blue" "green" "2" 4 "A" NA
531 82 82 "TRUE" "congruent" "red" "red" "2" 4 "A" NA
489 71 71 "TRUE" "congruent" "green" "green" "2" 4 "A" NA
558 82 82 "TRUE" "congruent" "red" "red" "2" 4 "A" NA
878 82 82 "TRUE" "incongruent" "red" "green" "2" 4 "A" NA
-1 -1 66 "FALSE" "congruent" "blue" "blue" "2" 4 "A" TRUE
535 82 82 "TRUE" "incongruent" "red" "blue" "2" 4 "A" NA
501 82 82 "TRUE" "congruent" "red" "red" "2" 4 "A" NA
475 82 82 "TRUE" "incongruent" "red" "blue" "2" 4 "A" NA
529 71 71 "TRUE" "incongruent" "green" "red" "2" 4 "A" NA
534 82 82 "TRUE" "congruent" "red" "red" "2" 4 "A" NA
429 82 82 "TRUE" "incongruent" "red" "blue" "2" 4 "A" NA
833 71 71 "TRUE" "incongruent" "green" "blue" "2" 4 "A" NA
628 66 66 "TRUE" "incongruent" "blue" "red" "2" 4 "A" NA
570 71 71 "TRUE" "incongruent" "green" "blue" "2" 4 "A" NA
622 71 71 "TRUE" "congruent" "green" "green" "2" 4 "A" NA
525 82 82 "TRUE" "congruent" "red" "red" "2" 4 "A" NA
418 82 82 "TRUE" "incongruent" "red" "blue" "2" 4 "A" NA
934 66 66 "TRUE" "incongruent" "blue" "red" "2" 4 "A" NA
467 82 82 "TRUE" "congruent" "red" "red" "2" 4 "A" NA
674 66 66 "TRUE" "incongruent" "blue" "green" "2" 4 "A" NA
589 82 82 "TRUE" "congruent" "red" "red" "2" 4 "A" NA
737 66 66 "TRUE" "congruent" "blue" "blue" "2" 4 "A" NA
535 66 66 "TRUE" "congruent" "blue" "blue" "2" 4 "A" NA
650 66 66 "TRUE" "incongruent" "blue" "green" "2" 4 "A" NA
401 66 66 "TRUE" "congruent" "blue" "blue" "2" 4 "A" NA
359 66 66 "TRUE" "incongruent" "blue" "green" "2" 4 "A" NA
509 71 71 "TRUE" "incongruent" "green" "blue" "2" 4 "A" NA
443 71 71 "TRUE" "incongruent" "green" "red" "2" 4 "A" NA
697 66 66 "TRUE" "incongruent" "blue" "green" "2" 4 "A" NA
463 66 66 "TRUE" "congruent" "blue" "blue" "2" 4 "A" NA
596 71 71 "TRUE" "incongruent" "green" "blue" "2" 4 "A" NA
497 71 71 "TRUE" "congruent" "green" "green" "2" 4 "A" NA
407 71 71 "TRUE" "incongruent" "green" "blue" "2" 4 "A" NA
644 66 66 "TRUE" "incongruent" "blue" "red" "2" 4 "A" NA
456 66 66 "TRUE" "incongruent" "blue" "red" "2" 4 "A" NA
411 82 82 "TRUE" "congruent" "red" "red" "2" 4 "A" NA
618 71 66 "FALSE" "incongruent" "blue" "green" "2" 4 "A" NA
577 66 66 "TRUE" "congruent" "blue" "blue" "2" 4 "A" NA
767 82 82 "TRUE" "incongruent" "red" "green" "2" 4 "A" NA
564 82 82 "TRUE" "congruent" "red" "red" "2" 4 "A" NA
730 82 82 "TRUE" "congruent" "red" "red" "2" 4 "A" NA
630 71 71 "TRUE" "congruent" "green" "green" "2" 4 "A" NA
476 71 71 "TRUE" "congruent" "green" "green" "2" 4 "A" NA
577 66 66 "TRUE" "congruent" "blue" "blue" "2" 4 "A" NA
517 66 66 "TRUE" "incongruent" "blue" "green" "2" 4 "A" NA
660 82 82 "TRUE" "incongruent" "red" "blue" "2" 4 "A" NA
570 66 66 "TRUE" "congruent" "blue" "blue" "2" 4 "A" NA
382 71 71 "TRUE" "congruent" "green" "green" "2" 4 "A" NA
483 71 71 "TRUE" "congruent" "green" "green" "2" 4 "A" NA
673 82 82 "TRUE" "incongruent" "red" "blue" "2" 4 "A" NA
592 66 66 "TRUE" "congruent" "blue" "blue" "2" 4 "A" NA
475 66 66 "TRUE" "congruent" "blue" "blue" "2" 4 "A" NA
938 82 82 "TRUE" "incongruent" "red" "green" "2" 4 "A" NA
527 82 66 "FALSE" "congruent" "blue" "blue" "2" 4 "A" NA
758 71 71 "TRUE" "incongruent" "green" "blue" "2" 4 "A" NA
563 71 71 "TRUE" "congruent" "green" "green" "2" 4 "A" NA
585 82 82 "TRUE" "incongruent" "red" "green" "2" 4 "A" NA
597 82 82 "TRUE" "incongruent" "red" "green" "2" 4 "A" NA
529 71 71 "TRUE" "congruent" "green" "green" "2" 4 "A" NA
670 71 71 "TRUE" "congruent" "green" "green" "2" 4 "A" NA
740 66 66 "TRUE" "incongruent" "blue" "red" "2" 4 "A" NA
595 66 66 "TRUE" "incongruent" "blue" "green" "2" 4 "A" NA
463 66 66 "TRUE" "congruent" "blue" "blue" "2" 4 "A" NA
541 71 71 "TRUE" "congruent" "green" "green" "2" 4 "A" NA
826 66 66 "TRUE" "incongruent" "blue" "red" "2" 4 "A" NA
656 71 71 "TRUE" "incongruent" "green" "red" "2" 4 "A" NA
591 66 66 "TRUE" "congruent" "blue" "blue" "2" 4 "A" NA
598 82 82 "TRUE" "congruent" "red" "red" "2" 4 "A" NA
610 82 82 "TRUE" "congruent" "red" "red" "2" 4 "A" NA
479 82 82 "TRUE" "incongruent" "red" "green" "2" 4 "A" NA
640 66 66 "TRUE" "incongruent" "blue" "red" "2" 4 "A" NA
728 71 71 "TRUE" "congruent" "green" "green" "2" 4 "A" NA
870 82 82 "TRUE" "congruent" "red" "red" "2" 4 "A" NA
412 66 82 "FALSE" "congruent" "red" "red" "2" 4 "A" NA
623 66 66 "TRUE" "congruent" "blue" "blue" "2" 4 "A" NA
619 71 71 "TRUE" "incongruent" "green" "blue" "2" 4 "A" NA
587 71 71 "TRUE" "congruent" "green" "green" "2" 4 "A" NA
411 71 71 "TRUE" "incongruent" "green" "red" "2" 4 "A" NA
651 66 66 "true" "congruent" "blue" "blue" "1" 5 "A" NA
608 66 66 "true" "congruent" "blue" "blue" "1" 5 "A" NA
723 71 71 "true" "congruent" "green" "green" "1" 5 "A" NA
543 82 82 "true" "incongruent" "red" "green" "1" 5 "A" NA
871 71 71 "true" "congruent" "green" "green" "1" 5 "A" NA
866 71 71 "true" "congruent" "green" "green" "1" 5 "A" NA
591 82 66 "false" "incongruent" "blue" "red" "1" 5 "A" NA
674 66 66 "true" "congruent" "blue" "blue" "1" 5 "A" NA
573 82 82 "true" "congruent" "red" "red" "1" 5 "A" NA
790 66 66 "true" "incongruent" "blue" "green" "1" 5 "A" NA
632 82 82 "true" "incongruent" "red" "green" "1" 5 "A" NA
611 71 71 "true" "incongruent" "green" "blue" "1" 5 "A" NA
783 71 71 "true" "incongruent" "green" "red" "1" 5 "A" NA
931 71 71 "true" "incongruent" "green" "blue" "1" 5 "A" NA
730 66 66 "true" "congruent" "blue" "blue" "1" 5 "A" NA
597 66 66 "true" "incongruent" "blue" "red" "1" 5 "A" NA
601 66 66 "true" "congruent" "blue" "blue" "1" 5 "A" NA
705 66 66 "true" "incongruent" "blue" "red" "1" 5 "A" NA
658 71 71 "true" "incongruent" "green" "red" "1" 5 "A" NA
670 66 66 "true" "incongruent" "blue" "red" "1" 5 "A" NA
575 66 66 "true" "congruent" "blue" "blue" "1" 5 "A" NA
578 71 71 "true" "congruent" "green" "green" "1" 5 "A" NA
518 82 82 "true" "congruent" "red" "red" "1" 5 "A" NA
1024 71 71 "true" "incongruent" "green" "red" "1" 5 "A" NA
725 82 82 "true" "congruent" "red" "red" "1" 5 "A" NA
769 66 66 "true" "congruent" "blue" "blue" "1" 5 "A" NA
888 66 66 "true" "congruent" "blue" "blue" "1" 5 "A" NA
542 71 71 "true" "congruent" "green" "green" "1" 5 "A" NA
481 71 71 "true" "congruent" "green" "green" "1" 5 "A" NA
488 71 71 "true" "congruent" "green" "green" "1" 5 "A" NA
513 82 82 "true" "congruent" "red" "red" "1" 5 "A" NA
823 66 66 "true" "congruent" "blue" "blue" "1" 5 "A" NA
498 66 66 "true" "congruent" "blue" "blue" "1" 5 "A" NA
678 82 82 "true" "incongruent" "red" "green" "1" 5 "A" NA
831 71 71 "true" "incongruent" "green" "red" "1" 5 "A" NA
481 82 82 "true" "congruent" "red" "red" "1" 5 "A" NA
395 82 82 "true" "congruent" "red" "red" "1" 5 "A" NA
660 66 66 "true" "congruent" "blue" "blue" "1" 5 "A" NA
605 82 82 "true" "congruent" "red" "red" "1" 5 "A" NA
378 82 82 "true" "congruent" "red" "red" "1" 5 "A" NA
401 82 82 "true" "congruent" "red" "red" "1" 5 "A" NA
379 82 82 "true" "congruent" "red" "red" "1" 5 "A" NA
543 82 82 "true" "incongruent" "red" "blue" "1" 5 "A" NA
920 66 66 "true" "incongruent" "blue" "green" "1" 5 "A" NA
464 66 66 "true" "incongruent" "blue" "green" "1" 5 "A" NA
596 71 71 "true" "congruent" "green" "green" "1" 5 "A" NA
675 71 71 "true" "incongruent" "green" "blue" "1" 5 "A" NA
622 82 82 "true" "incongruent" "red" "green" "1" 5 "A" NA
886 66 66 "true" "incongruent" "blue" "red" "1" 5 "A" NA
681 66 66 "true" "incongruent" "blue" "green" "1" 5 "A" NA
563 82 82 "true" "congruent" "red" "red" "1" 5 "A" NA
562 82 82 "true" "incongruent" "red" "green" "1" 5 "A" NA
485 82 82 "true" "incongruent" "red" "green" "1" 5 "A" NA
811 66 66 "true" "incongruent" "blue" "green" "1" 5 "A" NA
436 71 71 "true" "incongruent" "green" "red" "1" 5 "A" NA
600 66 66 "true" "congruent" "blue" "blue" "1" 5 "A" NA
629 71 71 "true" "congruent" "green" "green" "1" 5 "A" NA
416 71 71 "true" "incongruent" "green" "blue" "1" 5 "A" NA
547 82 66 "false" "incongruent" "blue" "red" "1" 5 "A" NA
1367 71 71 "true" "incongruent" "green" "red" "1" 5 "A" TRUE
1084 82 82 "true" "incongruent" "red" "blue" "1" 5 "A" NA
550 82 82 "true" "incongruent" "red" "blue" "1" 5 "A" NA
573 82 82 "true" "congruent" "red" "red" "1" 5 "A" NA
877 71 71 "true" "incongruent" "green" "red" "1" 5 "A" NA
661 82 82 "true" "congruent" "red" "red" "1" 5 "A" NA
865 82 82 "true" "incongruent" "red" "green" "1" 5 "A" NA
502 82 82 "true" "congruent" "red" "red" "1" 5 "A" NA
954 71 71 "true" "congruent" "green" "green" "1" 5 "A" NA
645 66 66 "true" "congruent" "blue" "blue" "1" 5 "A" NA
725 71 71 "true" "congruent" "green" "green" "1" 5 "A" NA
1167 66 66 "true" "incongruent" "blue" "green" "1" 5 "A" TRUE
630 71 71 "true" "incongruent" "green" "blue" "1" 5 "A" NA
1026 66 66 "true" "incongruent" "blue" "green" "1" 5 "A" NA
517 66 66 "true" "congruent" "blue" "blue" "1" 5 "A" NA
554 71 71 "true" "congruent" "green" "green" "1" 5 "A" NA
470 71 71 "true" "congruent" "green" "green" "1" 5 "A" NA
485 82 82 "true" "congruent" "red" "red" "1" 5 "A" NA
864 71 71 "true" "incongruent" "green" "red" "1" 5 "A" NA
756 71 71 "true" "congruent" "green" "green" "1" 5 "A" NA
698 82 82 "true" "incongruent" "red" "green" "1" 5 "A" NA
717 71 71 "true" "incongruent" "green" "blue" "1" 5 "A" NA
674 66 66 "true" "incongruent" "blue" "green" "1" 5 "A" NA
544 71 71 "true" "congruent" "green" "green" "1" 5 "A" NA
539 82 82 "true" "congruent" "red" "red" "1" 5 "A" NA
1031 66 66 "true" "congruent" "blue" "blue" "1" 5 "A" NA
695 82 82 "true" "incongruent" "red" "blue" "1" 5 "A" NA
873 66 66 "true" "incongruent" "blue" "red" "1" 5 "A" NA
852 66 66 "true" "congruent" "blue" "blue" "1" 5 "A" NA
564 71 71 "true" "incongruent" "green" "blue" "1" 5 "A" NA
566 71 71 "true" "congruent" "green" "green" "1" 5 "A" NA
510 82 82 "true" "incongruent" "red" "blue" "1" 5 "A" NA
522 82 82 "true" "incongruent" "red" "blue" "1" 5 "A" NA
990 71 71 "true" "incongruent" "green" "blue" "1" 5 "A" NA
889 82 82 "true" "incongruent" "red" "blue" "1" 5 "A" NA
701 82 82 "true" "incongruent" "red" "blue" "1" 5 "A" NA
681 66 66 "true" "incongruent" "blue" "red" "1" 5 "A" NA
421 82 82 "true" "incongruent" "red" "blue" "2" 5 "S" NA
516 66 66 "true" "congruent" "blue" "blue" "2" 5 "S" NA
445 82 82 "true" "incongruent" "red" "blue" "2" 5 "S" NA
523 82 82 "true" "incongruent" "red" "green" "2" 5 "S" NA
370 82 82 "true" "congruent" "red" "red" "2" 5 "S" NA
519 71 71 "true" "incongruent" "green" "blue" "2" 5 "S" NA
493 71 71 "true" "congruent" "green" "green" "2" 5 "S" NA
500 71 71 "true" "congruent" "green" "green" "2" 5 "S" NA
508 66 66 "true" "congruent" "blue" "blue" "2" 5 "S" NA
375 82 82 "true" "congruent" "red" "red" "2" 5 "S" NA
469 82 82 "true" "congruent" "red" "red" "2" 5 "S" NA
409 82 82 "true" "congruent" "red" "red" "2" 5 "S" NA
413 82 82 "true" "incongruent" "red" "blue" "2" 5 "S" NA
795 71 71 "true" "incongruent" "green" "blue" "2" 5 "S" NA
690 66 66 "true" "congruent" "blue" "blue" "2" 5 "S" NA
511 66 66 "true" "congruent" "blue" "blue" "2" 5 "S" NA
437 66 66 "true" "congruent" "blue" "blue" "2" 5 "S" NA
632 82 82 "true" "congruent" "red" "red" "2" 5 "S" NA
654 66 66 "true" "congruent" "blue" "blue" "2" 5 "S" NA
636 82 71 "false" "incongruent" "green" "red" "2" 5 "S" NA
560 71 71 "true" "incongruent" "green" "red" "2" 5 "S" NA
836 71 71 "true" "incongruent" "green" "blue" "2" 5 "S" NA
491 82 82 "true" "congruent" "red" "red" "2" 5 "S" NA
640 66 66 "true" "incongruent" "blue" "red" "2" 5 "S" NA
446 66 66 "true" "incongruent" "blue" "red" "2" 5 "S" NA
569 82 82 "true" "congruent" "red" "red" "2" 5 "S" NA
495 71 71 "true" "incongruent" "green" "red" "2" 5 "S" NA
483 71 71 "true" "congruent" "green" "green" "2" 5 "S" NA
433 82 82 "true" "incongruent" "red" "blue" "2" 5 "S" NA
520 66 66 "true" "incongruent" "blue" "green" "2" 5 "S" NA
443 66 66 "true" "incongruent" "blue" "green" "2" 5 "S" NA
626 71 82 "false" "incongruent" "red" "green" "2" 5 "S" NA
460 71 71 "true" "congruent" "green" "green" "2" 5 "S" NA
457 82 82 "true" "congruent" "red" "red" "2" 5 "S" NA
647 71 71 "true" "congruent" "green" "green" "2" 5 "S" NA
466 71 71 "true" "congruent" "green" "green" "2" 5 "S" NA
407 71 71 "true" "congruent" "green" "green" "2" 5 "S" NA
492 71 71 "true" "congruent" "green" "green" "2" 5 "S" NA
680 66 66 "true" "incongruent" "blue" "green" "2" 5 "S" NA
543 82 82 "true" "incongruent" "red" "blue" "2" 5 "S" NA
420 82 82 "true" "incongruent" "red" "blue" "2" 5 "S" NA
560 66 66 "true" "congruent" "blue" "blue" "2" 5 "S" NA
407 82 82 "true" "congruent" "red" "red" "2" 5 "S" NA
529 66 66 "true" "congruent" "blue" "blue" "2" 5 "S" NA
527 82 82 "true" "congruent" "red" "red" "2" 5 "S" NA
767 66 66 "true" "incongruent" "blue" "red" "2" 5 "S" NA
435 71 71 "true" "incongruent" "green" "red" "2" 5 "S" NA
481 71 71 "true" "congruent" "green" "green" "2" 5 "S" NA
583 71 71 "true" "incongruent" "green" "red" "2" 5 "S" NA
590 66 66 "true" "incongruent" "blue" "green" "2" 5 "S" NA
539 66 66 "true" "congruent" "blue" "blue" "2" 5 "S" NA
585 82 82 "true" "congruent" "red" "red" "2" 5 "S" NA
487 71 71 "true" "incongruent" "green" "blue" "2" 5 "S" NA
435 71 71 "true" "congruent" "green" "green" "2" 5 "S" NA
374 71 71 "true" "incongruent" "green" "red" "2" 5 "S" NA
444 71 71 "true" "incongruent" "green" "blue" "2" 5 "S" NA
467 71 71 "true" "congruent" "green" "green" "2" 5 "S" NA
401 82 82 "true" "congruent" "red" "red" "2" 5 "S" NA
480 71 71 "true" "incongruent" "green" "blue" "2" 5 "S" NA
476 82 82 "true" "incongruent" "red" "green" "2" 5 "S" NA
486 82 82 "true" "incongruent" "red" "green" "2" 5 "S" NA
566 71 71 "true" "congruent" "green" "green" "2" 5 "S" NA
538 66 66 "true" "incongruent" "blue" "red" "2" 5 "S" NA
424 66 66 "true" "incongruent" "blue" "red" "2" 5 "S" NA
506 71 71 "true" "congruent" "green" "green" "2" 5 "S" NA
642 66 66 "true" "incongruent" "blue" "green" "2" 5 "S" NA
593 71 82 "false" "incongruent" "red" "green" "2" 5 "S" NA
780 71 71 "true" "congruent" "green" "green" "2" 5 "S" NA
500 82 82 "true" "congruent" "red" "red" "2" 5 "S" NA
478 82 82 "true" "incongruent" "red" "blue" "2" 5 "S" NA
643 66 66 "true" "incongruent" "blue" "red" "2" 5 "S" NA
450 66 66 "true" "congruent" "blue" "blue" "2" 5 "S" NA
856 71 82 "false" "incongruent" "red" "green" "2" 5 "S" NA
675 66 66 "true" "congruent" "blue" "blue" "2" 5 "S" NA
657 71 71 "true" "congruent" "green" "green" "2" 5 "S" NA
472 82 82 "true" "congruent" "red" "red" "2" 5 "S" NA
507 71 71 "true" "incongruent" "green" "blue" "2" 5 "S" NA
521 71 71 "true" "incongruent" "green" "red" "2" 5 "S" NA
959 66 66 "true" "congruent" "blue" "blue" "2" 5 "S" NA
445 66 66 "true" "incongruent" "blue" "green" "2" 5 "S" NA
547 82 71 "false" "incongruent" "green" "red" "2" 5 "S" NA
609 66 66 "true" "congruent" "blue" "blue" "2" 5 "S" NA
494 66 66 "true" "incongruent" "blue" "green" "2" 5 "S" NA
525 82 82 "true" "congruent" "red" "red" "2" 5 "S" NA
451 71 71 "true" "congruent" "green" "green" "2" 5 "S" NA
545 66 66 "true" "congruent" "blue" "blue" "2" 5 "S" NA
605 82 82 "true" "incongruent" "red" "green" "2" 5 "S" NA
440 82 82 "true" "incongruent" "red" "blue" "2" 5 "S" NA
622 66 66 "true" "congruent" "blue" "blue" "2" 5 "S" NA
564 82 82 "true" "incongruent" "red" "green" "2" 5 "S" NA
848 71 71 "true" "incongruent" "green" "blue" "2" 5 "S" NA
767 66 66 "true" "incongruent" "blue" "red" "2" 5 "S" NA
484 66 66 "true" "congruent" "blue" "blue" "2" 5 "S" NA
481 82 82 "true" "congruent" "red" "red" "2" 5 "S" NA
1032 66 66 "true" "incongruent" "blue" "red" "2" 5 "S" NA
830 66 66 "true" "incongruent" "blue" "green" "2" 5 "S" NA
946 82 82 "TRUE" "incongruent" "red" "blue" "1" 6 "S" NA
473 71 71 "TRUE" "congruent" "green" "green" "1" 6 "S" NA
734 71 71 "TRUE" "incongruent" "green" "blue" "1" 6 "S" NA
814 71 71 "TRUE" "incongruent" "green" "red" "1" 6 "S" NA
523 82 82 "TRUE" "congruent" "red" "red" "1" 6 "S" NA
656 71 71 "TRUE" "incongruent" "green" "red" "1" 6 "S" NA
627 71 71 "TRUE" "incongruent" "green" "red" "1" 6 "S" NA
495 71 71 "TRUE" "incongruent" "green" "blue" "1" 6 "S" NA
762 66 66 "TRUE" "incongruent" "blue" "red" "1" 6 "S" NA
620 66 66 "TRUE" "congruent" "blue" "blue" "1" 6 "S" NA
530 66 66 "TRUE" "congruent" "blue" "blue" "1" 6 "S" NA
494 71 71 "TRUE" "congruent" "green" "green" "1" 6 "S" NA
914 66 66 "TRUE" "incongruent" "blue" "green" "1" 6 "S" NA
702 82 82 "TRUE" "congruent" "red" "red" "1" 6 "S" NA
729 66 66 "TRUE" "congruent" "blue" "blue" "1" 6 "S" NA
407 71 71 "TRUE" "congruent" "green" "green" "1" 6 "S" NA
915 71 71 "TRUE" "incongruent" "green" "blue" "1" 6 "S" NA
549 71 71 "TRUE" "congruent" "green" "green" "1" 6 "S" NA
787 66 66 "TRUE" "incongruent" "blue" "red" "1" 6 "S" NA
614 82 82 "TRUE" "congruent" "red" "red" "1" 6 "S" NA
758 66 66 "TRUE" "congruent" "blue" "blue" "1" 6 "S" NA
616 66 66 "TRUE" "congruent" "blue" "blue" "1" 6 "S" NA
553 71 71 "TRUE" "congruent" "green" "green" "1" 6 "S" NA
651 82 82 "TRUE" "incongruent" "red" "green" "1" 6 "S" NA
811 82 82 "TRUE" "incongruent" "red" "green" "1" 6 "S" NA
584 71 71 "TRUE" "congruent" "green" "green" "1" 6 "S" NA
520 71 71 "TRUE" "congruent" "green" "green" "1" 6 "S" NA
440 66 66 "TRUE" "incongruent" "blue" "red" "1" 6 "S" NA
435 82 82 "TRUE" "congruent" "red" "red" "1" 6 "S" NA
597 71 71 "TRUE" "incongruent" "green" "red" "1" 6 "S" NA
689 71 71 "TRUE" "incongruent" "green" "blue" "1" 6 "S" NA
669 71 71 "TRUE" "incongruent" "green" "red" "1" 6 "S" NA
635 82 82 "TRUE" "congruent" "red" "red" "1" 6 "S" NA
734 66 66 "TRUE" "incongruent" "blue" "green" "1" 6 "S" NA
618 71 71 "TRUE" "incongruent" "green" "red" "1" 6 "S" NA
462 71 71 "TRUE" "congruent" "green" "green" "1" 6 "S" NA
466 71 71 "TRUE" "congruent" "green" "green" "1" 6 "S" NA
549 82 82 "TRUE" "congruent" "red" "red" "1" 6 "S" NA
986 82 82 "TRUE" "incongruent" "red" "blue" "1" 6 "S" NA
653 71 71 "TRUE" "congruent" "green" "green" "1" 6 "S" NA
625 66 66 "TRUE" "incongruent" "blue" "green" "1" 6 "S" NA
699 66 66 "TRUE" "incongruent" "blue" "green" "1" 6 "S" NA
468 66 66 "TRUE" "congruent" "blue" "blue" "1" 6 "S" NA
473 66 66 "TRUE" "congruent" "blue" "blue" "1" 6 "S" NA
525 66 66 "TRUE" "congruent" "blue" "blue" "1" 6 "S" NA
602 71 71 "TRUE" "congruent" "green" "green" "1" 6 "S" NA
379 82 82 "TRUE" "congruent" "red" "red" "1" 6 "S" NA
819 66 82 "FALSE" "incongruent" "red" "blue" "1" 6 "S" NA
787 66 66 "TRUE" "incongruent" "blue" "red" "1" 6 "S" NA
778 66 66 "TRUE" "incongruent" "blue" "green" "1" 6 "S" NA
705 82 82 "TRUE" "congruent" "red" "red" "1" 6 "S" NA
905 82 66 "FALSE" "incongruent" "blue" "red" "1" 6 "S" NA
701 71 71 "TRUE" "congruent" "green" "green" "1" 6 "S" NA
574 66 66 "TRUE" "congruent" "blue" "blue" "1" 6 "S" NA
732 71 71 "TRUE" "incongruent" "green" "red" "1" 6 "S" NA
566 71 71 "TRUE" "incongruent" "green" "red" "1" 6 "S" NA
577 82 82 "TRUE" "congruent" "red" "red" "1" 6 "S" NA
678 66 66 "TRUE" "incongruent" "blue" "red" "1" 6 "S" NA
841 66 66 "TRUE" "incongruent" "blue" "green" "1" 6 "S" NA
639 82 82 "TRUE" "incongruent" "red" "blue" "1" 6 "S" NA
885 82 82 "TRUE" "incongruent" "red" "green" "1" 6 "S" NA
490 82 82 "TRUE" "congruent" "red" "red" "1" 6 "S" NA
654 66 66 "TRUE" "congruent" "blue" "blue" "1" 6 "S" NA
626 66 66 "TRUE" "congruent" "blue" "blue" "1" 6 "S" NA
638 82 82 "TRUE" "incongruent" "red" "green" "1" 6 "S" NA
378 66 66 "TRUE" "incongruent" "blue" "red" "1" 6 "S" NA
661 66 66 "TRUE" "congruent" "blue" "blue" "1" 6 "S" NA
665 82 82 "TRUE" "congruent" "red" "red" "1" 6 "S" NA
853 66 82 "FALSE" "incongruent" "red" "blue" "1" 6 "S" NA
819 66 71 "FALSE" "incongruent" "green" "blue" "1" 6 "S" NA
966 82 82 "TRUE" "incongruent" "red" "green" "1" 6 "S" NA
714 71 71 "TRUE" "congruent" "green" "green" "1" 6 "S" NA
557 82 82 "TRUE" "congruent" "red" "red" "1" 6 "S" NA
610 71 71 "TRUE" "congruent" "green" "green" "1" 6 "S" NA
897 82 82 "TRUE" "incongruent" "red" "blue" "1" 6 "S" NA
451 82 82 "TRUE" "congruent" "red" "red" "1" 6 "S" NA
975 66 66 "TRUE" "congruent" "blue" "blue" "1" 6 "S" NA
950 71 71 "TRUE" "congruent" "green" "green" "1" 6 "S" NA
529 82 82 "TRUE" "congruent" "red" "red" "1" 6 "S" NA
1159 82 82 "TRUE" "incongruent" "red" "green" "1" 6 "S" TRUE
1075 66 66 "TRUE" "incongruent" "blue" "green" "1" 6 "S" NA
399 82 82 "TRUE" "congruent" "red" "red" "1" 6 "S" NA
947 82 82 "TRUE" "incongruent" "red" "blue" "1" 6 "S" NA
790 71 71 "TRUE" "incongruent" "green" "blue" "1" 6 "S" NA
823 66 66 "TRUE" "incongruent" "blue" "red" "1" 6 "S" NA
